,req_t,depart_t,travel_t,arr_t,parking_t,lea_t,charge_label,char_t,req_interval,depart_interval,lea_interval,arr_interval,dest,waiting_time,time_label
1164,2022-02-17 12:30:28,2022-02-17 12:45:28,109,2022-02-17 14:34:28,248.76666666666668,2022-02-17 18:43:14,0,,54,55,79,62,1,8.266666666666667,2.0
1165,2022-02-17 12:30:33,2022-02-17 12:45:33,35,2022-02-17 13:20:33,69.9,2022-02-17 14:30:27,0,,54,55,62,57,1,8.183333333333334,1.0
1166,2022-02-17 12:30:47,2022-02-17 12:45:47,28,2022-02-17 13:13:47,413.23333333333335,2022-02-17 20:07:01,0,,54,55,84,57,2,7.95,2.0
1167,2022-02-17 12:30:57,2022-02-17 12:45:57,48,2022-02-17 13:33:57,29.883333333333333,2022-02-17 14:03:50,0,,54,55,60,58,3,7.783333333333333,0.0
1168,2022-02-17 12:32:08,2022-02-17 12:47:08,2,2022-02-17 12:49:08,142.98333333333332,2022-02-18 15:12:07,0,,54,55,161,55,1,6.6,1.0
1169,2022-02-17 12:32:11,2022-02-17 12:47:11,55,2022-02-17 13:42:11,168.96666666666667,2022-02-17 16:31:09,0,,54,55,70,59,1,6.55,1.0
1170,2022-02-17 12:32:22,2022-02-17 12:47:22,24,2022-02-17 13:11:22,405.15,2022-02-17 19:56:31,0,,54,55,84,57,3,6.366666666666666,2.0
1171,2022-02-17 12:33:50,2022-02-17 12:48:50,9,2022-02-17 12:57:50,31.58333333333333,2022-02-18 13:29:25,0,,54,55,154,56,1,4.9,0.0
1172,2022-02-17 12:33:52,2022-02-17 12:48:52,12,2022-02-17 13:00:52,60.75,2022-02-17 14:01:37,0,,54,55,60,56,3,4.866666666666666,1.0
1173,2022-02-17 12:34:00,2022-02-17 12:49:00,36,2022-02-17 13:25:00,,2022-02-17 13:58:00,1,33.0,54,55,60,58,2,4.733333333333333,
1174,2022-02-17 12:34:01,2022-02-17 12:49:01,31,2022-02-17 13:20:01,14.816666666666666,2022-02-18 13:34:50,0,,54,55,154,57,1,4.716666666666667,0.0
1175,2022-02-17 12:34:06,2022-02-17 12:49:06,35,2022-02-17 13:24:06,56.95,2022-02-17 14:21:03,0,,54,55,61,58,2,4.633333333333334,0.0
1176,2022-02-17 12:35:15,2022-02-17 12:50:15,49,2022-02-17 13:39:15,41.88333333333333,2022-02-17 14:21:08,0,,54,55,61,59,2,3.4833333333333334,0.0
1177,2022-02-17 12:35:21,2022-02-17 12:50:21,8,2022-02-17 12:58:21,1178.3666666666666,2022-02-18 08:36:43,0,,54,55,134,56,1,3.3833333333333333,3.0
1178,2022-02-17 12:35:32,2022-02-17 12:50:32,63,2022-02-17 13:53:32,259.81666666666666,2022-02-18 18:13:21,0,,54,55,173,59,2,3.2,2.0
1179,2022-02-17 12:35:38,2022-02-17 12:50:38,8,2022-02-17 12:58:38,337.3333333333333,2022-02-17 18:35:58,0,,54,55,78,56,2,3.1,2.0
1180,2022-02-17 12:35:43,2022-02-17 12:50:43,33,2022-02-17 13:23:43,204.36666666666667,2022-02-17 16:48:05,0,,54,55,71,57,3,3.0166666666666666,2.0
1181,2022-02-17 12:35:46,2022-02-17 12:50:46,15,2022-02-17 13:05:46,153.35,2022-02-17 15:39:07,0,,54,55,67,56,3,2.966666666666667,1.0
1182,2022-02-17 12:36:13,2022-02-17 12:51:13,20,2022-02-17 13:11:13,81.81666666666666,2022-02-17 14:33:02,0,,54,55,62,57,1,2.5166666666666666,1.0
1183,2022-02-17 12:36:44,2022-02-17 12:51:44,51,2022-02-17 13:42:44,946.2333333333332,2022-02-18 05:28:58,0,,54,55,122,59,2,2.0,3.0
1184,2022-02-17 12:37:00,2022-02-17 12:52:00,18,2022-02-17 13:10:00,,2022-02-17 13:45:00,1,35.0,54,55,59,57,2,1.7333333333333334,
1185,2022-02-17 12:37:16,2022-02-17 12:52:16,17,2022-02-17 13:09:16,12.233333333333333,2022-02-18 13:21:30,0,,54,55,153,57,2,1.4666666666666666,0.0
1186,2022-02-17 12:37:32,2022-02-17 12:52:32,16,2022-02-17 13:08:32,45.98333333333333,2022-02-17 13:54:31,0,,54,55,60,56,3,1.2,0.0
1187,2022-02-17 12:38:42,2022-02-17 12:53:42,19,2022-02-17 13:12:42,103.0,2022-02-17 14:55:42,0,,54,55,64,57,3,0.0333333333333333,1.0
1188,2022-02-17 12:38:53,2022-02-17 12:53:53,50,2022-02-17 13:43:53,1393.7666666666669,2022-02-18 12:57:39,0,,55,56,152,59,3,14.85,3.0
1189,2022-02-17 12:38:54,2022-02-17 12:53:54,40,2022-02-17 13:33:54,252.35,2022-02-17 17:46:15,0,,55,56,75,58,1,14.833333333333334,2.0
1190,2022-02-17 12:40:25,2022-02-17 12:55:25,20,2022-02-17 13:15:25,90.35,2022-02-17 14:45:46,0,,55,56,63,57,2,13.316666666666666,1.0
1191,2022-02-17 12:41:00,2022-02-17 12:56:00,18,2022-02-17 13:14:00,,2022-02-17 13:41:00,1,27.0,55,56,59,57,1,12.733333333333333,
1192,2022-02-17 12:41:36,2022-02-17 12:56:36,16,2022-02-17 13:12:36,145.86666666666667,2022-02-18 15:38:28,0,,55,56,162,57,3,12.133333333333333,1.0
1193,2022-02-17 12:41:59,2022-02-17 12:56:59,41,2022-02-17 13:37:59,1355.5166666666669,2022-02-18 12:13:30,0,,55,56,149,58,3,11.75,3.0
1194,2022-02-17 12:42:01,2022-02-17 12:57:01,32,2022-02-17 13:29:01,328.7333333333333,2022-02-17 18:57:45,0,,55,56,80,58,3,11.716666666666669,2.0
1195,2022-02-17 12:42:02,2022-02-17 12:57:02,5,2022-02-17 13:02:02,1324.6666666666667,2022-02-18 11:06:42,0,,55,56,144,56,2,11.7,3.0
1196,2022-02-17 12:42:29,2022-02-17 12:57:29,26,2022-02-17 13:23:29,171.48333333333332,2022-02-17 16:14:58,0,,55,56,69,57,1,11.25,1.0
1197,2022-02-17 12:43:41,2022-02-17 12:58:41,49,2022-02-17 13:47:41,423.45,2022-02-18 20:51:08,0,,55,56,183,59,1,10.05,2.0
1198,2022-02-17 12:44:00,2022-02-17 12:59:00,6,2022-02-17 13:05:00,459.25,2022-02-18 20:44:15,0,,55,56,183,56,3,9.733333333333333,2.0
1199,2022-02-17 12:44:02,2022-02-17 12:59:02,15,2022-02-17 13:14:02,92.3,2022-02-17 14:46:20,0,,55,56,63,57,3,9.7,1.0
1200,2022-02-17 12:44:02,2022-02-17 12:59:02,14,2022-02-17 13:13:02,59.2,2022-02-17 14:12:14,0,,55,56,61,57,2,9.7,0.0
1201,2022-02-17 12:44:16,2022-02-17 12:59:16,30,2022-02-17 13:29:16,1265.4333333333334,2022-02-18 10:34:42,0,,55,56,142,58,2,9.466666666666669,3.0
1202,2022-02-17 12:44:21,2022-02-17 12:59:21,59,2022-02-17 13:58:21,235.46666666666667,2022-02-17 17:53:49,0,,55,56,76,60,3,9.383333333333333,2.0
1203,2022-02-17 12:44:32,2022-02-17 12:59:32,55,2022-02-17 13:54:32,140.71666666666667,2022-02-17 16:15:15,0,,55,56,69,60,3,9.2,1.0
1204,2022-02-17 12:44:33,2022-02-17 12:59:33,80,2022-02-17 14:19:33,346.25,2022-02-17 20:05:48,0,,55,56,84,61,3,9.183333333333334,2.0
1205,2022-02-17 12:45:27,2022-02-17 13:00:27,16,2022-02-17 13:16:27,254.35,2022-02-17 17:30:48,0,,55,56,74,57,1,8.283333333333333,2.0
1206,2022-02-17 12:45:55,2022-02-17 13:00:55,22,2022-02-17 13:22:55,275.1,2022-02-18 17:58:01,0,,55,56,172,57,1,7.816666666666666,2.0
1207,2022-02-17 12:46:18,2022-02-17 13:01:18,22,2022-02-17 13:23:18,63.53333333333333,2022-02-17 14:26:50,0,,55,56,62,57,2,7.433333333333334,1.0
1208,2022-02-17 12:46:37,2022-02-17 13:01:37,49,2022-02-17 13:50:37,6.033333333333333,2022-02-17 13:56:39,0,,55,56,60,59,1,7.116666666666666,0.0
1209,2022-02-17 12:47:24,2022-02-17 13:02:24,19,2022-02-17 13:21:24,4.833333333333333,2022-02-17 13:26:14,0,,55,56,58,57,2,6.333333333333333,0.0
1210,2022-02-17 12:47:30,2022-02-17 13:02:30,34,2022-02-17 13:36:30,512.3,2022-02-18 22:08:48,0,,55,56,189,58,1,6.233333333333333,2.0
1211,2022-02-17 12:48:03,2022-02-17 13:03:03,33,2022-02-17 13:36:03,307.8,2022-02-18 18:43:51,0,,55,56,175,58,3,5.683333333333334,2.0
1212,2022-02-17 12:48:36,2022-02-17 13:03:36,28,2022-02-17 13:31:36,251.03333333333333,2022-02-17 17:42:38,0,,55,56,75,58,2,5.133333333333334,2.0
1213,2022-02-17 12:48:38,2022-02-17 13:03:38,40,2022-02-17 13:43:38,550.5833333333334,2022-02-18 22:54:13,0,,55,56,192,59,1,5.1,2.0
1214,2022-02-17 12:49:55,2022-02-17 13:04:55,86,2022-02-17 14:30:55,51.766666666666666,2022-02-17 15:22:41,0,,55,56,65,62,2,3.816666666666667,0.0
1215,2022-02-17 12:50:19,2022-02-17 13:05:19,44,2022-02-17 13:49:19,3.716666666666667,2022-02-17 13:53:02,0,,55,56,59,59,2,3.4166666666666665,0.0
1216,2022-02-17 12:50:48,2022-02-17 13:05:48,61,2022-02-17 14:06:48,247.7,2022-02-18 18:14:30,0,,55,56,173,60,2,2.933333333333333,2.0
1217,2022-02-17 12:50:54,2022-02-17 13:05:54,18,2022-02-17 13:23:54,24.08333333333333,2022-02-17 13:47:59,0,,55,56,59,58,2,2.833333333333333,0.0
1218,2022-02-17 12:51:14,2022-02-17 13:06:14,51,2022-02-17 13:57:14,284.81666666666666,2022-02-18 18:42:03,0,,55,56,175,60,1,2.5,2.0
1219,2022-02-17 12:53:04,2022-02-17 13:08:04,15,2022-02-17 13:23:04,30.183333333333334,2022-02-17 13:53:15,0,,55,56,59,57,1,0.6666666666666666,0.0
1220,2022-02-17 12:53:18,2022-02-17 13:08:18,44,2022-02-17 13:52:18,198.21666666666667,2022-02-17 17:10:31,0,,55,56,73,59,2,0.4333333333333333,2.0
1221,2022-02-17 12:53:57,2022-02-17 13:08:57,10,2022-02-17 13:18:57,9.8,2022-02-17 13:28:45,0,,56,57,58,57,2,14.783333333333331,0.0
1222,2022-02-17 12:55:12,2022-02-17 13:10:12,12,2022-02-17 13:22:12,28.966666666666665,2022-02-17 13:51:10,0,,56,57,59,57,1,13.533333333333331,0.0
1223,2022-02-17 12:55:12,2022-02-17 13:10:12,16,2022-02-17 13:26:12,49.95,2022-02-18 14:16:09,0,,56,57,157,58,2,13.533333333333331,0.0
1224,2022-02-17 12:55:39,2022-02-17 13:10:39,24,2022-02-17 13:34:39,1316.65,2022-02-18 11:31:18,0,,56,57,146,58,2,13.083333333333334,3.0
1225,2022-02-17 12:55:49,2022-02-17 13:10:49,29,2022-02-17 13:39:49,57.91666666666666,2022-02-17 14:37:44,0,,56,57,62,59,3,12.916666666666666,0.0
1226,2022-02-17 12:55:51,2022-02-17 13:10:51,28,2022-02-17 13:38:51,323.3833333333333,2022-02-18 19:02:14,0,,56,57,176,59,2,12.883333333333333,2.0
1227,2022-02-17 12:56:06,2022-02-17 13:11:06,14,2022-02-17 13:25:06,214.88333333333333,2022-02-17 16:59:59,0,,56,57,72,58,3,12.633333333333333,2.0
1228,2022-02-17 12:56:27,2022-02-17 13:11:27,7,2022-02-17 13:18:27,254.11666666666667,2022-02-18 17:32:34,0,,56,57,170,57,1,12.283333333333331,2.0
1229,2022-02-17 12:56:56,2022-02-17 13:11:56,16,2022-02-17 13:27:56,265.05,2022-02-18 17:52:59,0,,56,57,171,58,3,11.8,2.0
1230,2022-02-17 12:57:06,2022-02-17 13:12:06,28,2022-02-17 13:40:06,33.333333333333336,2022-02-17 14:13:26,0,,56,57,61,59,2,11.633333333333333,0.0
1231,2022-02-17 12:57:18,2022-02-17 13:12:18,47,2022-02-17 13:59:18,75.86666666666666,2022-02-18 15:15:10,0,,56,57,161,60,3,11.433333333333334,1.0
1232,2022-02-17 12:57:26,2022-02-17 13:12:26,23,2022-02-17 13:35:26,197.88333333333333,2022-02-17 16:53:19,0,,56,57,71,58,2,11.3,2.0
1233,2022-02-17 12:57:29,2022-02-17 13:12:29,28,2022-02-17 13:40:29,1219.7166666666667,2022-02-18 10:00:12,0,,56,57,140,59,1,11.25,3.0
1234,2022-02-17 12:57:30,2022-02-17 13:12:30,18,2022-02-17 13:30:30,42.61666666666667,2022-02-17 14:13:07,0,,56,57,61,58,1,11.233333333333333,0.0
1235,2022-02-17 12:57:45,2022-02-17 13:12:45,18,2022-02-17 13:30:45,5.183333333333334,2022-02-17 13:35:56,0,,56,57,58,58,1,10.983333333333333,0.0
1236,2022-02-17 12:58:00,2022-02-17 13:13:00,75,2022-02-17 14:28:00,49.38333333333333,2022-02-17 15:17:23,0,,56,57,65,62,1,10.733333333333333,0.0
1237,2022-02-17 12:59:41,2022-02-17 13:14:41,11,2022-02-17 13:25:41,70.48333333333333,2022-02-17 14:36:10,0,,56,57,62,58,3,9.05,1.0
1238,2022-02-17 13:00:29,2022-02-17 13:15:29,12,2022-02-17 13:27:29,306.4166666666667,2022-02-18 18:33:54,0,,56,57,174,58,2,8.25,2.0
1239,2022-02-17 13:00:32,2022-02-17 13:15:32,37,2022-02-17 13:52:32,202.5833333333333,2022-02-17 17:15:07,0,,56,57,73,59,1,8.2,2.0
1240,2022-02-17 13:00:35,2022-02-17 13:15:35,4,2022-02-17 13:19:35,179.25,2022-02-17 16:18:50,0,,56,57,69,57,2,8.15,1.0
1241,2022-02-17 13:00:45,2022-02-17 13:15:45,27,2022-02-17 13:42:45,48.85,2022-02-17 14:31:36,0,,56,57,62,59,3,7.983333333333333,0.0
1242,2022-02-17 13:01:53,2022-02-17 13:16:53,29,2022-02-17 13:45:53,132.78333333333333,2022-02-18 15:58:40,0,,56,57,164,59,1,6.85,1.0
1243,2022-02-17 13:02:14,2022-02-17 13:17:14,25,2022-02-17 13:42:14,97.2,2022-02-17 15:19:26,0,,56,57,65,59,2,6.5,1.0
1244,2022-02-17 13:02:56,2022-02-17 13:17:56,43,2022-02-17 14:00:56,165.08333333333334,2022-02-18 16:46:01,0,,56,57,167,60,1,5.8,1.0
1245,2022-02-17 13:03:01,2022-02-17 13:18:01,60,2022-02-17 14:18:01,309.8666666666667,2022-02-18 19:27:53,0,,56,57,178,61,1,5.716666666666667,2.0
1246,2022-02-17 13:03:37,2022-02-17 13:18:37,29,2022-02-17 13:47:37,34.45,2022-02-17 14:22:04,0,,56,57,61,59,1,5.116666666666666,0.0
1247,2022-02-17 13:04:41,2022-02-17 13:19:41,43,2022-02-17 14:02:41,303.4833333333333,2022-02-17 19:06:10,0,,56,57,80,60,2,4.05,2.0
1248,2022-02-17 13:04:46,2022-02-17 13:19:46,38,2022-02-17 13:57:46,193.8,2022-02-17 17:11:34,0,,56,57,73,60,2,3.966666666666667,2.0
1249,2022-02-17 13:05:27,2022-02-17 13:20:27,22,2022-02-17 13:42:27,1250.0333333333333,2022-02-18 10:32:29,0,,56,57,142,59,1,3.283333333333333,3.0
1250,2022-02-17 13:06:02,2022-02-17 13:21:02,28,2022-02-17 13:49:02,361.5833333333333,2022-02-18 19:50:37,0,,56,57,179,59,2,2.7,2.0
1251,2022-02-17 13:06:10,2022-02-17 13:21:10,3,2022-02-17 13:24:10,162.75,2022-02-17 16:06:55,0,,56,57,68,58,3,2.566666666666667,1.0
1252,2022-02-17 13:06:59,2022-02-17 13:21:59,40,2022-02-17 14:01:59,404.3666666666667,2022-02-18 20:46:21,0,,56,57,183,60,3,1.75,2.0
1253,2022-02-17 13:07:00,2022-02-17 13:22:00,50,2022-02-17 14:12:00,232.21666666666667,2022-02-17 18:04:13,0,,56,57,76,61,2,1.7333333333333334,2.0
1254,2022-02-17 13:07:11,2022-02-17 13:22:11,0,2022-02-17 13:22:11,113.0,2022-02-17 15:15:11,0,,56,57,65,57,2,1.55,1.0
1255,2022-02-17 13:07:13,2022-02-17 13:22:13,55,2022-02-17 14:17:13,366.01666666666665,2022-02-18 20:23:14,0,,56,57,181,61,3,1.5166666666666666,2.0
1256,2022-02-17 13:07:53,2022-02-17 13:22:53,19,2022-02-17 13:41:53,83.0,2022-02-17 15:04:53,0,,56,57,64,59,1,0.85,1.0
1257,2022-02-17 13:08:07,2022-02-17 13:23:07,26,2022-02-17 13:49:07,59.21666666666667,2022-02-18 14:48:20,0,,56,57,159,59,3,0.6166666666666667,0.0
1258,2022-02-17 13:08:10,2022-02-17 13:23:10,41,2022-02-17 14:04:10,1398.9333333333334,2022-02-18 13:23:06,0,,56,57,153,60,1,0.5666666666666667,3.0
1259,2022-02-17 13:08:23,2022-02-17 13:23:23,37,2022-02-17 14:00:23,1214.8166666666666,2022-02-18 10:15:12,0,,56,57,141,60,3,0.35,3.0
1260,2022-02-17 13:08:30,2022-02-17 13:23:30,30,2022-02-17 13:53:30,11.466666666666669,2022-02-18 14:04:58,0,,56,57,156,59,1,0.2333333333333333,0.0
1261,2022-02-17 13:08:36,2022-02-17 13:23:36,15,2022-02-17 13:38:36,12.666666666666666,2022-02-17 13:51:16,0,,56,57,59,58,2,0.1333333333333333,0.0
1262,2022-02-17 13:08:50,2022-02-17 13:23:50,20,2022-02-17 13:43:50,667.4,2022-02-18 00:51:14,0,,57,58,103,59,2,14.9,3.0
1263,2022-02-17 13:09:05,2022-02-17 13:24:05,20,2022-02-17 13:44:05,260.55,2022-02-17 18:04:38,0,,57,58,76,59,2,14.65,2.0
1264,2022-02-17 13:10:00,2022-02-17 13:25:00,23,2022-02-17 13:48:00,,2022-02-17 14:24:00,1,36.0,57,58,62,59,1,13.733333333333333,
1265,2022-02-17 13:11:36,2022-02-17 13:26:36,20,2022-02-17 13:46:36,190.76666666666668,2022-02-17 16:57:22,0,,57,58,72,59,2,12.133333333333333,2.0
1266,2022-02-17 13:11:37,2022-02-17 13:26:37,29,2022-02-17 13:55:37,43.333333333333336,2022-02-17 14:38:57,0,,57,58,63,60,3,12.116666666666667,0.0
1267,2022-02-17 13:13:04,2022-02-17 13:28:04,17,2022-02-17 13:45:04,1308.55,2022-02-18 11:33:37,0,,57,58,146,59,1,10.666666666666666,3.0
1268,2022-02-17 13:13:08,2022-02-17 13:28:08,9,2022-02-17 13:37:08,176.2,2022-02-18 16:33:20,0,,57,58,166,58,3,10.6,1.0
1269,2022-02-17 13:13:10,2022-02-17 13:28:10,18,2022-02-17 13:46:10,244.38333333333333,2022-02-18 17:50:33,0,,57,58,171,59,3,10.566666666666666,2.0
1270,2022-02-17 13:14:19,2022-02-17 13:29:19,22,2022-02-17 13:51:19,1248.0333333333333,2022-02-18 10:39:21,0,,57,58,143,59,3,9.416666666666666,3.0
1271,2022-02-17 13:14:53,2022-02-17 13:29:53,23,2022-02-17 13:52:53,40.88333333333333,2022-02-18 14:33:46,0,,57,58,158,59,2,8.85,0.0
1272,2022-02-17 13:15:35,2022-02-17 13:30:35,7,2022-02-17 13:37:35,69.96666666666667,2022-02-18 14:47:33,0,,57,58,159,58,2,8.15,1.0
1273,2022-02-17 13:15:37,2022-02-17 13:30:37,10,2022-02-17 13:40:37,94.28333333333332,2022-02-18 15:14:54,0,,57,58,161,59,2,8.116666666666667,1.0
1274,2022-02-17 13:16:46,2022-02-17 13:31:46,12,2022-02-17 13:43:46,33.55,2022-02-18 14:17:19,0,,57,58,157,59,2,6.966666666666667,0.0
1275,2022-02-17 13:17:09,2022-02-17 13:32:09,25,2022-02-17 13:57:09,179.3,2022-02-17 16:56:27,0,,57,58,72,60,1,6.583333333333333,1.0
1276,2022-02-17 13:17:12,2022-02-17 13:32:12,1,2022-02-17 13:33:12,23.8,2022-02-17 13:57:00,0,,57,58,60,58,2,6.533333333333333,0.0
1277,2022-02-17 13:17:43,2022-02-17 13:32:43,20,2022-02-17 13:52:43,519.8333333333334,2022-02-18 22:32:33,0,,57,58,190,59,2,6.016666666666667,2.0
1278,2022-02-17 13:18:09,2022-02-17 13:33:09,29,2022-02-17 14:02:09,1302.0166666666669,2022-02-18 11:44:10,0,,57,58,147,60,2,5.583333333333333,3.0
1279,2022-02-17 13:18:12,2022-02-17 13:33:12,4,2022-02-17 13:37:12,1051.5333333333333,2022-02-18 07:08:44,0,,57,58,129,58,2,5.533333333333333,3.0
1280,2022-02-17 13:18:25,2022-02-17 13:33:25,19,2022-02-17 13:52:25,51.73333333333333,2022-02-17 14:44:09,0,,57,58,63,59,3,5.316666666666666,0.0
1281,2022-02-17 13:18:51,2022-02-17 13:33:51,24,2022-02-17 13:57:51,322.55,2022-02-17 19:20:24,0,,57,58,81,60,2,4.883333333333334,2.0
1282,2022-02-17 13:19:06,2022-02-17 13:34:06,36,2022-02-17 14:10:06,181.28333333333333,2022-02-17 17:11:23,0,,57,58,73,61,2,4.633333333333334,2.0
1283,2022-02-17 13:19:23,2022-02-17 13:34:23,57,2022-02-17 14:31:23,391.01666666666665,2022-02-17 21:02:24,0,,57,58,88,62,1,4.35,2.0
1284,2022-02-17 13:19:24,2022-02-17 13:34:24,48,2022-02-17 14:22:24,27.3,2022-02-17 14:49:42,0,,57,58,63,61,3,4.333333333333333,0.0
1285,2022-02-17 13:19:26,2022-02-17 13:34:26,50,2022-02-17 14:24:26,76.0,2022-02-18 15:40:26,0,,57,58,163,62,1,4.3,1.0
1286,2022-02-17 13:19:59,2022-02-17 13:34:59,25,2022-02-17 13:59:59,376.5,2022-02-18 20:16:29,0,,57,58,181,60,1,3.75,2.0
1287,2022-02-17 13:20:25,2022-02-17 13:35:25,11,2022-02-17 13:46:25,21.25,2022-02-17 14:07:40,0,,57,58,60,59,2,3.316666666666667,0.0
1288,2022-02-17 13:20:39,2022-02-17 13:35:39,19,2022-02-17 13:54:39,82.58333333333333,2022-02-18 15:17:14,0,,57,58,161,60,1,3.083333333333333,1.0
1289,2022-02-17 13:20:48,2022-02-17 13:35:48,14,2022-02-17 13:49:48,19.666666666666668,2022-02-18 14:09:28,0,,57,58,157,59,2,2.933333333333333,0.0
1290,2022-02-17 13:20:57,2022-02-17 13:35:57,24,2022-02-17 13:59:57,169.41666666666666,2022-02-17 16:49:22,0,,57,58,71,60,2,2.783333333333333,1.0
1291,2022-02-17 13:21:16,2022-02-17 13:36:16,15,2022-02-17 13:51:16,65.9,2022-02-17 14:57:10,0,,57,58,64,59,1,2.466666666666667,1.0
1292,2022-02-17 13:21:26,2022-02-17 13:36:26,13,2022-02-17 13:49:26,325.5833333333333,2022-02-17 19:15:01,0,,57,58,81,59,3,2.3,2.0
1293,2022-02-17 13:21:31,2022-02-17 13:36:31,48,2022-02-17 14:24:31,17.316666666666666,2022-02-17 14:41:50,0,,57,58,63,62,1,2.216666666666667,0.0
1294,2022-02-17 13:23:11,2022-02-17 13:38:11,15,2022-02-17 13:53:11,172.21666666666667,2022-02-17 16:45:24,0,,57,58,71,59,3,0.55,1.0
1295,2022-02-17 13:23:17,2022-02-17 13:38:17,11,2022-02-17 13:49:17,127.58333333333331,2022-02-17 15:56:52,0,,57,58,68,59,3,0.45,1.0
1296,2022-02-17 13:24:13,2022-02-17 13:39:13,19,2022-02-17 13:58:13,139.43333333333334,2022-02-18 16:17:39,0,,58,59,165,60,3,14.516666666666667,1.0
1297,2022-02-17 13:24:39,2022-02-17 13:39:39,12,2022-02-17 13:51:39,554.0333333333333,2022-02-18 23:05:41,0,,58,59,192,59,1,14.083333333333334,2.0
1298,2022-02-17 13:24:53,2022-02-17 13:39:53,69,2022-02-17 14:48:53,67.23333333333333,2022-02-17 15:56:07,0,,58,59,68,63,2,13.85,1.0
1299,2022-02-17 13:24:57,2022-02-17 13:39:57,38,2022-02-17 14:17:57,95.41666666666669,2022-02-18 15:53:22,0,,58,59,163,61,3,13.783333333333331,1.0
1300,2022-02-17 13:24:58,2022-02-17 13:39:58,28,2022-02-17 14:07:58,88.06666666666666,2022-02-18 15:36:02,0,,58,59,162,60,3,13.766666666666667,1.0
1301,2022-02-17 13:25:17,2022-02-17 13:40:17,6,2022-02-17 13:46:17,251.66666666666663,2022-02-17 17:57:57,0,,58,59,76,59,1,13.45,2.0
1302,2022-02-17 13:26:07,2022-02-17 13:41:07,36,2022-02-17 14:17:07,293.2333333333333,2022-02-17 19:10:21,0,,58,59,81,61,1,12.616666666666667,2.0
1303,2022-02-17 13:27:36,2022-02-17 13:42:36,12,2022-02-17 13:54:36,130.76666666666668,2022-02-17 16:05:22,0,,58,59,68,60,1,11.133333333333333,1.0
1304,2022-02-17 13:30:34,2022-02-17 13:45:34,61,2022-02-17 14:46:34,293.1333333333333,2022-02-17 19:39:42,0,,58,59,83,63,1,8.166666666666666,2.0
1305,2022-02-17 13:31:16,2022-02-17 13:46:16,3,2022-02-17 13:49:16,32.666666666666664,2022-02-17 14:21:56,0,,58,59,61,59,2,7.466666666666667,0.0
1306,2022-02-17 13:32:24,2022-02-17 13:47:24,64,2022-02-17 14:51:24,533.5833333333334,2022-02-17 23:44:59,0,,58,59,99,63,1,6.333333333333333,2.0
1307,2022-02-17 13:33:31,2022-02-17 13:48:31,41,2022-02-17 14:29:31,176.63333333333333,2022-02-17 17:26:09,0,,58,59,74,62,2,5.216666666666667,1.0
1308,2022-02-17 13:33:35,2022-02-17 13:48:35,78,2022-02-17 15:06:35,1403.05,2022-02-18 14:29:38,0,,58,59,158,64,2,5.15,3.0
1309,2022-02-17 13:33:37,2022-02-17 13:48:37,12,2022-02-17 14:00:37,490.48333333333335,2022-02-17 22:11:06,0,,58,59,93,60,3,5.116666666666666,2.0
1310,2022-02-17 13:34:01,2022-02-17 13:49:01,22,2022-02-17 14:11:01,1228.5333333333333,2022-02-18 10:39:33,0,,58,59,143,61,3,4.716666666666667,3.0
1311,2022-02-17 13:34:40,2022-02-17 13:49:40,13,2022-02-17 14:02:40,1425.2166666666667,2022-02-18 13:47:53,0,,58,59,155,60,3,4.066666666666666,3.0
1312,2022-02-17 13:34:43,2022-02-17 13:49:43,46,2022-02-17 14:35:43,1237.1,2022-02-18 11:12:49,0,,58,59,145,62,2,4.016666666666667,3.0
1313,2022-02-17 13:35:22,2022-02-17 13:50:22,24,2022-02-17 14:14:22,28.866666666666667,2022-02-17 14:43:14,0,,58,59,63,61,2,3.3666666666666667,0.0
1314,2022-02-17 13:36:00,2022-02-17 13:51:00,47,2022-02-17 14:38:00,,2022-02-17 15:13:00,1,35.0,58,59,65,62,3,2.7333333333333334,
1315,2022-02-17 13:36:29,2022-02-17 13:51:29,20,2022-02-17 14:11:29,33.96666666666667,2022-02-17 14:45:27,0,,58,59,63,61,3,2.25,0.0
1316,2022-02-17 13:37:04,2022-02-17 13:52:04,15,2022-02-17 14:07:04,28.23333333333333,2022-02-17 14:35:18,0,,58,59,62,60,3,1.6666666666666667,0.0
1317,2022-02-17 13:37:04,2022-02-17 13:52:04,57,2022-02-17 14:49:04,51.61666666666667,2022-02-17 15:40:41,0,,58,59,67,63,2,1.6666666666666667,0.0
1318,2022-02-17 13:38:02,2022-02-17 13:53:02,30,2022-02-17 14:23:02,221.45,2022-02-18 18:04:29,0,,58,59,172,61,2,0.7,2.0
1319,2022-02-17 13:38:13,2022-02-17 13:53:13,16,2022-02-17 14:09:13,21.8,2022-02-17 14:31:01,0,,58,59,62,61,2,0.5166666666666667,0.0
1320,2022-02-17 13:38:21,2022-02-17 13:53:21,30,2022-02-17 14:23:21,17.2,2022-02-17 14:40:33,0,,58,59,63,61,3,0.3833333333333333,0.0
1321,2022-02-17 13:39:41,2022-02-17 13:54:41,25,2022-02-17 14:19:41,3.433333333333333,2022-02-17 14:23:07,0,,59,60,61,61,1,14.05,0.0
1322,2022-02-17 13:39:45,2022-02-17 13:54:45,7,2022-02-17 14:01:45,25.166666666666668,2022-02-17 14:26:55,0,,59,60,62,60,1,13.983333333333333,0.0
